Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006,11,13,21,30,19.8,68,897,531,2,2.4,90,805,7,506,31.47,58.86,0.12,897,1.7,266,3.5,28.0785,21.9437
2006,11,13,22,30,19.4,60,827,389,0,3.5,60,827,0,389,34.93,66.55,0.12,897,1.8,258,3.5,20.5039,15.9379
2006,11,13,23,30,18.9,47,679,210,0,4.2,47,679,0,210,37.82,76.11,0.12,897,2,254,3.5,10.1745,7.8033
2006,11,14,0,30,14.8,19,303,36,0,4.4,19,303,0,36,49.85,86.79,0.12,897,2.2,250,1.9,0,0
2006,11,14,1,30,12.5,0,0,0,0,4.8,0,0,0,0,59.43,98.6,0.12,897,2.2,253,1.4,0,0
2006,11,14,2,30,11.4,0,0,0,1,5.5,0,0,0,0,66.9,110.69,0.12,897,2.2,254,1.2,0,0
2006,11,14,3,30,10.8,0,0,0,0,6.1,0,0,0,0,72.68,123.03,0.12,898,2.1,254,1.1,0,0
2006,11,14,4,30,10.3,0,0,0,0,6.5,0,0,0,0,77.38,135.37,0.12,898,2,254,1,0,0
2006,11,14,5,30,9.9,0,0,0,0,6.9,0,0,0,0,81.6,147.32,0.12,898,1.9,255,0.9,0,0
2006,11,14,6,30,9.4,0,0,0,0,7.2,0,0,0,0,86.34,157.89,0.12,897,1.8,251,0.8,0,0
2006,11,14,7,30,8.9,0,0,0,0,7.5,0,0,0,0,91.24,163.75,0.12,897,1.7,242,0.7,0,0
